,0_RfR 0,0_RfR 1,0_RfR 2,1_RfR 0,1_RfR 1,1_RfR 2,2_RfR 0,2_RfR 1,2_RfR 2,3_RfR 0,3_RfR 1,3_RfR 2,4_RfR 0,4_RfR 1,4_RfR 2,EWS_DaysToThreat,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,A.1_Expected Annual Damage,A.1_Dike Investment Costs,A.1_Expected Number of Deaths,A.2_Expected Annual Damage,A.2_Dike Investment Costs,A.2_Expected Number of Deaths,A.3_Expected Annual Damage,A.3_Dike Investment Costs,A.3_Expected Number of Deaths,A.4_Expected Annual Damage,A.4_Dike Investment Costs,A.4_Expected Number of Deaths,A.5_Expected Annual Damage,A.5_Dike Investment Costs,A.5_Expected Number of Deaths,RfR Total Costs,Expected Evacuation Costs
3589,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,2,7,3,5,3,0,2,2,5,7,5,3,5,3,2,0.0,167355240.67253488,0.0,0.0,116004983.79615441,0.0,1020034.2052954672,78817561.50663751,0.0014142732328039603,2585602.588232029,40916860.84976648,0.0009575214410283046,0.0,108663782.25626409,0.0,837500000.0,0.0
3590,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,3,3,5,0,5,2,0,2,7,4,3,5,7,2,1,2,0.0,101988088.03595176,0.0,0.0,110061574.43848997,0.0,0.0,94494573.90116078,0.0,36870936.93851887,39355934.066431485,0.0014136995077633301,59344638.98019514,84858815.16174372,0.004806752929260245,777700000.0,4978.692875339505
3591,1,1,0,1,0,1,0,0,1,1,1,1,0,1,1,3,0,6,0,7,6,0,6,5,6,3,6,3,2,1,2,0.0,60717312.84309486,0.0,0.0,156873190.62123483,0.0,0.0,112068510.66038358,0.0,19132062.94324305,33813053.540174134,0.0007076000100606663,31950012.89606332,84858815.16174372,0.0025807476467571457,1511300000.0,2662.347653480937
3592,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,6,5,7,5,1,0,2,6,5,3,7,6,2,0,0,0.0,225352782.8603031,0.0,0.0,104651657.86617124,0.0,1020034.2052954672,93428759.9880324,0.0014142732328039603,29911860.71209242,41840306.64635611,0.008931788147863958,76527360.74790432,27578229.96765524,0.05072437375045834,1224500000.0,0.0
3593,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,5,0,0,2,4,4,2,2,6,4,2,0,5,2,0,0.0,53972506.18695759,0.0,0.0,165162577.62774324,0.0,0.0,81792030.41691214,0.0,37034589.71369276,18081997.288140487,0.012662732561964624,0.0,69299973.72589847,0.0,916200000.0,0.0
3594,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,2,0,2,1,5,0,5,5,5,1,6,0,2,1,3,0.0,77099991.75787257,0.0,3921046.672268716,99685318.93337613,0.0029573432520064637,0.0,103163796.38124534,0.0,79192839.0897367,19337348.34775413,0.02377370371887589,85480599.90516023,87926234.28472883,0.0570414297658607,679700000.0,0.0
3595,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,3,2,7,3,5,6,0,1,5,5,4,5,7,2,0,2,0.0,167355240.67253488,0.0,0.0,137537273.74406102,0.0,7264488.969387015,85312516.46889904,0.0012012685576736203,19028289.362058792,41653687.49951889,0.0006993326834404656,51821323.44207332,57073405.013273194,0.004144734923178567,1093600000.0,3885.7239568048517
3596,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,4,7,3,3,4,7,1,2,2,5,5,3,5,3,1,0.0,186991155.56034988,0.0,0.0,199616143.74399394,0.0,1003345.0076071456,67743434.35641764,0.0013736277037780314,23791638.992682863,35991610.23132749,0.007840197014953889,0.0,105339133.75568011,0.0,563500000.0,0.0
3597,1,0,0,1,0,1,0,0,0,1,1,1,1,1,0,3,0,6,2,2,0,2,1,7,6,7,2,7,2,5,2,0.0,106293784.88118687,0.0,0.0,88613111.95505467,0.0,7264488.969387015,96772210.25102626,0.0012012685576736203,1763085.5404311202,42835394.08700434,7.346615348651197e-05,36321630.05546682,101695200.42222738,0.002871768958167937,1396000000.0,2131.7114362868633
3598,1,1,0,0,0,0,0,0,1,1,1,1,0,1,0,3,5,6,4,3,3,2,6,4,6,4,7,3,2,0,2,0.0,195040666.04236764,0.0,0.0,153141651.80359086,0.0,0.0,107637161.25427823,0.0,21463571.22095921,38241786.17500833,0.0008232356316120013,51821323.44207332,57073405.013273194,0.004144734923178567,819600000.0,3772.9301878489005
3599,1,0,0,1,1,0,0,0,0,1,1,1,0,1,0,3,2,5,0,5,2,7,0,2,5,7,7,0,5,5,3,0.0,94979303.71425684,0.0,0.0,202817479.69587022,0.0,21096212.63327318,52967973.44432734,0.003451569455948083,1367563.8168131378,32304948.475029543,5.8014475447601764e-05,0.0,122534933.30230847,0.0,1139900000.0,769.2584680748432
3600,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,3,4,1,3,0,4,3,6,5,5,7,0,7,7,2,3,0.0,135274189.70659953,0.0,3901853.970401827,108083458.32956028,0.0003516603287112015,0.0,108305326.2918388,0.0,10310744.510675078,32304948.475029543,0.000472472474038014,0.0,120153157.44399336,0.0,678000000.0,698.4552917229514
3601,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,4,6,3,9,2,5,1,5,5,4,2,0,2,3,6,0.0,176479616.8250004,0.0,0.0,233905370.80170685,0.0,15144763.789632758,85312516.46889904,0.007502831572404776,63510404.88728507,18081997.288140487,0.007691167761356601,0.0,107680672.62746243,0.0,629400000.0,1981.2412187997645
3602,1,0,0,0,0,0,1,1,0,1,1,1,1,1,0,3,3,0,1,2,4,4,4,4,1,4,2,0,6,5,2,0.0,78453877.84187987,0.0,0.0,165162577.62774324,0.0,0.0,83164347.00555347,0.0,26010403.970522955,18081997.288140487,0.0009970464219933746,0.0,125052388.92051786,0.0,1021800000.0,1503.5004555076578
3603,1,0,0,1,0,1,0,0,1,1,1,0,0,0,0,1,4,7,3,3,1,1,7,2,5,4,5,3,6,1,1,0.0,186991155.56034988,0.0,0.0,133890616.55286585,0.0,0.0,101234617.08095992,0.0,39903627.03114878,33794538.7241683,0.004720868560810571,0.0,102579288.95893322,0.0,793300000.0,1104.9499941844283
3604,1,1,1,1,0,0,0,0,1,0,1,1,1,1,0,3,5,3,4,5,3,0,2,4,5,4,0,7,6,0,6,0.0,166604617.59284723,0.0,0.0,116004983.79615441,0.0,0.0,85637245.55941087,0.0,43858940.891277306,26008389.578208447,0.0016931822478275355,0.0,89542814.51096618,0.0,1256900000.0,2531.6192833893438
3605,0,1,0,0,1,0,1,0,1,1,1,1,0,0,1,0,4,2,1,6,0,7,6,2,6,2,2,0,2,1,0,0.0,130459909.52246656,0.0,0.0,155736187.608082,0.0,0.0,99599968.85895519,0.0,76364642.42818296,15173808.632728375,0.023350920596139094,0.0,54355764.74753119,0.0,983500000.0,0.0
3606,0,1,0,0,0,1,0,0,0,1,1,0,0,1,1,0,3,7,4,2,5,0,2,2,2,7,6,0,2,0,1,0.0,184612519.24732953,0.0,0.0,106358076.75473303,0.0,7312416.296142752,71233172.01679872,0.010127295412202838,2882849.03542846,30185557.33409556,0.0010677304297038279,180389325.10902447,54355764.74753119,0.12027384314229458,1057000000.0,0.0
3607,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,3,2,5,0,4,3,0,2,2,5,3,5,0,2,2,0,0.0,94979303.71425684,0.0,0.0,108083458.32956028,0.0,1021703.1250642996,78817561.50663751,0.00017020053428478638,38166155.135908686,20696082.48629594,0.001472399517123523,23231185.499271665,57073405.013273194,0.0018591580625830087,799200000.0,3355.349538445653
3608,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,4,5,3,5,5,7,1,2,6,7,4,5,6,1,2,0.0,166809149.72620058,0.0,0.0,232281659.41558912,0.0,7276470.80107595,77953409.18071027,0.010039752338510836,2481829.0070477775,42545877.69872474,0.0008886270525266312,0.0,105794085.12385008,0.0,704300000.0,0.0
3609,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,0,1,7,2,3,0,0,2,5,5,5,2,0,1,3,2,0.0,151906735.46309224,0.0,0.0,47842699.56310011,0.0,0.0,89402604.69789341,0.0,16292805.325090315,19742157.81013341,0.0056705909652665365,165285567.5246359,87971243.48996843,0.10628873349696079,1033800000.0,0.0
3610,1,0,1,1,0,0,0,1,0,0,1,1,1,0,0,2,3,1,0,5,5,2,2,7,1,4,2,0,1,0,5,0.0,78453877.84187987,0.0,0.0,189605968.75956836,0.0,0.0,86235112.72888009,0.0,37034589.71369276,18081997.288140487,0.0018994098842946938,161323254.43575376,62967163.32200457,0.015560812130825948,916200000.0,8332.365484495278
3611,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,3,4,6,3,3,5,3,1,5,2,6,5,0,1,2,2,0.0,176479616.8250004,0.0,0.0,176150639.31065077,0.0,7204579.8109423425,77200940.92981233,0.0011837599429352192,12441991.92523884,26127534.665142894,0.0005295748435674862,201010706.48527542,84060866.18310496,0.015672296216996475,575500000.0,11107.003928125356
3612,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,4,0,1,4,1,7,2,5,5,5,6,0,5,3,1,0.0,85246019.34861892,0.0,0.0,183832796.85585862,0.0,0.0,89402604.69789341,0.0,8877406.019229827,25957753.651390065,0.002996101379011742,0.0,105339133.75568011,0.0,1183400000.0,0.0
3613,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,3,3,1,1,5,5,5,5,6,7,3,5,0,3,2,3,0.0,115851949.22904456,0.0,0.0,212823364.2288833,0.0,0.0,115465110.44597763,0.0,65410400.51203114,20696082.48629594,0.002625906906864832,35930842.79679913,96758507.80115426,0.0029340705780075953,382500000.0,5402.527371551723
3614,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,3,5,7,5,6,6,0,5,6,7,4,0,2,4,1,0.0,191140712.25215495,0.0,0.0,233114817.4586118,0.0,30474332.75519666,65941184.48239788,0.004986590114369848,4730614.844831588,26527642.362493023,0.00020239710178892865,79863664.06596485,93904858.83178098,0.0063831573759813975,242400000.0,5171.553438128625
3615,0,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,3,1,0,3,3,0,5,2,5,7,1,0,6,2,1,0.0,78453877.84187987,0.0,0.0,100759376.17493644,0.0,0.0,91456152.10972479,0.0,8315783.1324270945,22258486.725668453,0.0032270502893213507,0.0,106770262.84273942,0.0,1018700000.0,0.0
3616,0,1,0,0,0,1,0,1,0,1,1,1,1,0,0,1,5,3,0,5,5,5,6,0,5,3,2,3,2,6,0,0.0,104000676.5449382,0.0,0.0,212823364.2288833,0.0,0.0,66629563.55863415,0.0,39830837.05766009,26562940.128449157,0.004444872952534566,0.0,70651299.48955701,0.0,952800000.0,1127.0920919564212
3617,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,2,6,0,5,2,0,6,5,6,7,7,0,6,5,2,0.0,102192937.55533153,0.0,0.0,110061574.43848997,0.0,0.0,112068510.66038358,0.0,4020875.782318136,32304948.475029543,0.001513959366718739,0.0,125052388.92051786,0.0,934100000.0,0.0
3618,0,0,1,1,1,1,1,1,0,1,1,1,0,0,1,3,4,5,0,5,3,4,4,5,4,4,5,7,2,2,0,0.0,109584413.64186119,0.0,0.0,185818991.25911087,0.0,0.0,95070908.9808432,0.0,21615485.878472276,41653687.49951889,0.0008307833457241321,27063815.24522626,57073405.013273194,0.002197987529100217,1419100000.0,2545.39428884205
3619,0,0,0,1,0,0,1,1,0,1,1,1,0,1,0,3,3,4,3,5,5,3,2,5,1,2,2,0,2,5,1,0.0,148719583.67997402,0.0,0.0,196636645.2808164,0.0,0.0,78649856.22610931,0.0,76364642.42818296,15173808.632728375,0.0028021104715366912,0.0,98480404.25731054,0.0,898900000.0,4483.850668242874
3620,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,5,0,1,2,2,0,7,5,5,4,2,0,2,1,2,0.0,92648501.6727509,0.0,0.0,88613111.95505467,0.0,0.0,113756052.19718486,0.0,63643357.1448918,18081997.288140487,0.0214526207536134,677796.6561020254,84858815.16174372,0.0004458825149883866,411600000.0,0.0
3621,0,1,0,1,0,1,1,0,0,1,1,1,1,0,0,2,0,0,0,2,7,4,7,6,5,3,2,7,2,3,2,0.0,0.0,0.0,0.0,193429587.70417514,0.0,0.0,118518738.69004363,0.0,38789266.731322244,33433724.70004555,0.0017891834290313558,0.0,92662769.00512359,0.0,1170600000.0,1828.8537938595716
3622,0,0,1,1,0,1,0,1,0,1,1,0,1,0,0,1,5,0,0,5,6,6,6,2,6,4,2,3,2,5,0,0.0,53972506.18695759,0.0,0.0,233114817.4586118,0.0,0.0,99599968.85895519,0.0,31760037.96512023,28423546.01246352,0.003894386275506566,1307324.5346984176,66804278.02330021,0.00032737344772555585,1049400000.0,895.9128604901516
3623,1,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,4,1,3,5,4,4,2,7,6,7,2,0,5,2,0,0.0,135274189.70659953,0.0,0.0,194729524.96807855,0.0,0.0,101253886.02194163,0.0,2889431.9032581663,23537919.412238494,0.0010833166762304854,0.0,69299973.72589847,0.0,952800000.0,0.0
3624,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,3,7,1,0,1,4,1,4,6,4,1,6,5,5,4,0.0,163408269.4211384,0.0,3853872.215734602,93427003.66768599,0.0010308245246617976,6184246.212339766,84747680.59219497,0.003041878969467726,48498304.60260036,31814226.4571058,0.0057838201090599384,0.0,126768760.18278985,0.0,529200000.0,1515.324611492122
3625,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,7,2,0,5,5,0,7,6,2,6,7,0,3,0,5,0.0,115272862.040791,0.0,0.0,129688488.72986558,0.0,0.0,108256283.37658635,0.0,12457345.313833024,30033571.88243507,0.004423316679104361,45919584.540208176,70917961.72350763,0.030924734826525233,544800000.0,0.0
3626,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,3,3,0,4,5,1,6,1,7,5,4,7,3,2,3,0,0.0,95213987.28559849,0.0,0.0,185448500.9550073,0.0,0.0,93369863.19008912,0.0,21463571.22095921,38241786.17500833,0.0008232356316120013,14975018.372351428,60039471.119519606,0.0012307290509365803,898900000.0,1951.0028398161303
3627,0,0,0,0,1,1,1,0,0,1,1,1,0,0,1,0,5,5,1,5,4,7,5,2,5,2,3,0,5,2,2,0.0,163569810.7373196,0.0,0.0,221733221.87789762,0.0,0.0,91456152.10972479,0.0,51192312.02472419,16373078.863592021,0.015622529493962556,0.0,104190896.12482566,0.0,1086000000.0,0.0
3628,0,1,0,1,0,0,1,1,1,1,1,1,0,0,0,3,5,5,0,5,4,6,4,5,4,3,4,0,3,6,3,0.0,117818559.7239252,0.0,0.0,211895698.4272849,0.0,0.0,95070908.9808432,0.0,41859281.74147921,19176830.963968083,0.0016267035772334821,0.0,115965160.7048629,0.0,758100000.0,2401.5707800800415
3629,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0,3,5,4,0,5,4,7,5,2,7,3,4,0,3,2,2,0.0,110573595.57493308,0.0,0.0,221733221.87789762,0.0,0.0,98317332.67520222,0.0,41859281.74147921,19176830.963968083,0.0016267035772334821,0.0,93477874.34219648,0.0,696700000.0,2401.5707800800415
3630,0,1,1,0,0,0,1,1,0,0,1,1,0,1,0,0,5,6,0,7,1,4,1,3,5,7,6,0,6,3,2,0.0,125797238.44921103,0.0,0.0,191515724.13757014,0.0,0.0,78265241.8355712,0.0,4020875.782318136,30185557.33409556,0.001513959366718739,0.0,114720639.82105857,0.0,729100000.0,0.0
3631,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,3,2,2,2,2,4,2,5,5,1,6,0,5,6,1,0.0,127568368.5380355,0.0,0.0,149647330.68142024,0.0,1015027.4459889706,89402604.69789341,0.001402079574096181,79208192.4783309,19337348.34775413,0.023783896701584532,0.0,120550622.838325,0.0,625800000.0,0.0
3632,0,1,0,0,0,1,0,1,0,1,1,1,1,1,0,1,3,7,3,5,2,0,2,0,4,7,5,0,2,3,1,0.0,176837172.6879249,0.0,0.0,110061574.43848997,0.0,0.0,50406479.71948833,0.0,1866859.1216153714,28265438.623856276,0.00024520044032013815,44971565.99517695,89656908.29068159,0.010750284169454331,1208900000.0,1118.6898385982768
3633,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,4,4,3,2,5,3,1,4,6,4,3,0,4,0,2,0.0,157912764.47743085,0.0,0.0,166886831.49240476,0.0,7240525.306009144,84747680.59219497,0.009952209264818828,53384353.76244892,19364628.02360858,0.018165419033095133,57750690.61600045,64922482.303728715,0.038744505397703854,408000000.0,0.0
3634,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,3,2,4,7,5,0,5,2,1,5,4,2,1,2,3,0,0.0,171787464.3741322,0.0,0.0,129688488.72986558,0.0,7324398.127831687,75730719.19444877,0.0012187771724120207,34651231.74836897,25814602.496021114,0.0014225067183686764,5846027.061294277,60039471.119519606,0.000476652207371554,1018700000.0,2460.7846009476
3635,1,0,0,1,1,1,0,1,0,1,1,1,1,0,0,3,5,0,0,5,5,0,2,5,1,2,2,3,5,2,3,0.0,53972506.18695759,0.0,0.0,129688488.72986558,0.0,0.0,78649856.22610931,0.0,57486673.79545577,24843241.294171907,0.0020937774128480867,0.0,107699564.31150614,0.0,1388400000.0,3380.9739683646008
3636,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,3,3,5,0,6,1,6,2,7,4,3,6,0,2,1,2,0.0,101988088.03595176,0.0,0.0,196390341.36850333,0.0,0.0,94494573.90116078,0.0,31021361.488538515,22374727.640758883,0.0011268268733589742,61415566.64897041,84858815.16174372,0.004990122300601448,1003100000.0,4769.153398087028
3637,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,3,5,0,5,2,0,5,6,4,3,5,4,3,1,2,0.0,101988088.03595176,0.0,0.0,110061574.43848997,0.0,0.0,104150984.01288462,0.0,49212349.690070815,33381212.46072869,0.015711751982605045,34690686.61913935,89589437.84417686,0.02351486986232809,739400000.0,0.0
3638,0,0,0,0,1,1,1,0,0,1,1,1,0,0,1,0,0,4,0,2,3,4,5,5,4,4,6,2,2,2,3,0.0,47847947.961454235,0.0,0.0,157106440.80131105,0.0,0.0,99812354.8048251,0.0,21463571.22095921,34352284.70468299,0.00686029693010001,13557643.068121163,91791006.21883239,0.009177270817925562,1086000000.0,0.0
3639,1,0,1,0,0,0,0,0,1,0,1,1,1,1,0,3,4,5,3,1,5,0,1,5,7,7,3,4,2,5,2,0.0,166809149.72620058,0.0,0.0,99685318.93337613,0.0,7180616.147564474,91946991.35092777,0.001176756497039859,2882849.03542846,38523445.297830656,0.00012812765156445936,74866932.1640504,101695200.42222738,0.005985868641556327,954500000.0,4047.1309795586794
3640,1,0,0,0,0,0,1,1,0,1,1,1,0,1,1,3,6,3,3,6,6,3,5,0,3,3,4,0,3,0,3,0.0,169679724.6727088,0.0,0.0,218443626.505055,0.0,0.0,57423135.62296812,0.0,22865781.186473794,19176830.963968083,0.0008710669702740917,22520453.39140228,63921995.57957761,0.0017936896544292927,1021800000.0,2425.351737376851
3641,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,3,1,3,5,1,6,6,5,6,5,1,0,2,2,0,0.0,126829027.92959374,0.0,0.0,185448500.9550073,0.0,0.0,112068510.66038358,0.0,37034589.71369276,18545877.781152677,0.012662732561964624,16765269.591680005,57073405.013273194,0.01112350532158942,1018700000.0,0.0
3642,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,3,0,4,0,1,7,6,2,5,3,1,1,3,0,3,0.0,95213987.28559849,0.0,3834679.513867712,114065823.89018795,0.0028365609446474307,0.0,96197621.79801805,0.0,81489823.72786586,22674612.19534176,0.026260733093363676,0.0,63921995.57957761,0.0,648100000.0,0.0
3643,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,3,1,0,4,1,4,1,7,5,6,1,0,3,3,3,0.0,78453877.84187987,0.0,0.0,160225076.80785978,0.0,15169787.574951496,93369863.19008912,0.0075247713806653235,11730926.193050254,20319063.206658736,0.0015186895689876865,97415751.86957373,101052794.97906452,0.023492748628153485,1058700000.0,2837.60495932702
3644,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,3,4,1,0,2,5,4,10,7,0,5,6,0,2,3,0,0.0,85246019.34861892,0.0,0.0,173865304.48421052,0.0,0.0,92102587.19999316,0.0,8877406.019229827,25957753.651390065,0.00035953216548140904,16819200.423700493,60039471.119519606,0.001373807598178317,681100000.0,1305.2295671535007
3645,1,1,0,0,0,0,1,1,0,1,1,0,0,1,0,3,5,4,4,7,1,0,7,2,5,1,0,0,1,0,2,0.0,175316766.85495794,0.0,0.0,121701716.67461371,0.0,0.0,101234617.08095992,0.0,153379372.2279343,6320800.309666242,0.005128996130923027,0.0,53557815.768892445,0.0,729100000.0,9257.20582370115
3646,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,7,5,1,3,7,0,2,4,5,6,3,6,2,2,2,0.0,185354345.85630804,0.0,0.0,128933649.86623067,0.0,7336379.959520622,85637245.55941087,0.010185657461330839,13616952.439161863,39958772.73798215,0.004920660081020408,54909376.160521366,88618770.75980482,0.03684527526131035,460200000.0,0.0
3647,1,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,4,5,2,4,2,0,2,6,1,2,7,1,1,3,1,0.0,159994517.04263675,0.0,0.0,102336429.85235605,0.0,0.0,82308580.90047325,0.0,44377199.80575636,31137740.08217949,0.013156474318387235,47474051.61934773,85064701.79229271,0.03225477203295837,916200000.0,0.0
3648,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,3,6,3,2,1,0,2,5,2,10,4,1,1,3,0,0.0,166672954.0019974,0.0,0.0,83721931.52190953,0.0,7324398.127831687,81013849.68203819,0.010156476436766839,0.0,44068493.56527531,0.0,214746645.1497551,56425877.743436806,0.14099777960490348,885500000.0,0.0
3649,1,1,0,1,0,1,0,1,0,1,1,1,1,0,0,0,4,0,1,5,4,4,2,6,5,2,1,3,2,2,0,0.0,85246019.34861892,0.0,0.0,194729524.96807855,0.0,0.0,93428759.9880324,0.0,67831374.25554332,23442172.60850419,0.020156754096637537,0.0,57073405.013273194,0.0,1255200000.0,0.0
3650,0,0,1,1,0,1,1,0,1,1,1,0,0,0,0,3,2,1,4,5,4,4,3,2,6,4,2,0,4,2,1,0.0,125145187.56891409,0.0,0.0,194729524.96807855,0.0,0.0,85859655.01789269,0.0,63643357.1448918,18081997.288140487,0.0025743144904336076,0.0,95551972.64492762,0.0,824000000.0,3596.555272771413
3651,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,3,0,1,5,2,6,6,5,2,5,1,3,2,0,3,0.0,78453877.84187987,0.0,0.0,193619314.78877616,0.0,0.0,98709846.61661786,0.0,61146293.16846495,28887426.50547571,0.007777406664054408,221113740.96310398,60039471.119519606,0.05219629698912141,423600000.0,6997.170228259517
3652,1,0,0,0,0,0,1,0,0,1,1,1,0,0,1,3,4,6,3,6,5,5,6,1,7,5,4,3,5,2,2,0.0,176479616.8250004,0.0,0.0,224700627.14350742,0.0,0.0,99527916.95663401,0.0,9029320.676742896,33975899.12695761,0.0003670798795935399,0.0,104190896.12482566,0.0,735000000.0,509.7840701682983
3653,0,1,0,0,0,0,0,1,1,1,1,1,0,1,0,3,5,2,7,4,7,0,3,7,7,2,6,7,2,0,3,0.0,184249912.01345077,0.0,0.0,137220471.0599543,0.0,0.0,109936542.7317845,0.0,34479070.312602386,39453266.42170095,0.0012059167825991268,44195853.21044278,60039471.119519606,0.0035211104046248046,765700000.0,4220.11092552758
3654,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,3,3,5,7,4,0,7,2,2,5,4,5,1,2,3,0,0.0,191140712.25215495,0.0,0.0,137220471.0599543,0.0,7336379.959520622,78817561.50663751,0.0012222788953597007,40058767.8901344,30908902.6371819,0.0015814275894066457,30946615.498038396,60039471.119519606,0.002541274255984787,678000000.0,3989.34342006527
3655,0,0,1,1,0,1,0,0,0,1,1,1,1,0,0,3,3,4,0,5,3,2,2,1,6,3,2,0,2,2,0,0.0,95213987.28559849,0.0,0.0,172028317.80878067,0.0,1020034.2052954672,78606906.32934007,0.00016971278793647524,47666672.75055207,16563094.679399516,0.0017908789087064932,0.0,57073405.013273194,0.0,1139900000.0,2807.3115194495463
3656,0,1,0,1,0,1,1,1,0,1,1,0,1,1,0,3,5,0,3,6,6,7,6,2,6,0,1,0,1,2,2,0.0,104000676.5449382,0.0,0.0,256566302.71167576,0.0,0.0,99599968.85895519,0.0,147638174.8157235,6320800.309666242,0.004653837778168653,0.0,84060866.18310496,0.0,1336200000.0,9059.270191245843
3657,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,5,1,7,4,1,1,7,2,5,5,3,3,2,7,0,0.0,176006934.67244527,0.0,0.0,142346821.5396565,0.0,0.0,101234617.08095992,0.0,29843258.591743037,32129000.278980844,0.01035521386119272,4684420.342891834,74843606.29614219,0.003068433093144791,660100000.0,0.0
3658,1,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,4,6,3,3,2,0,0,2,5,7,5,3,6,5,0,0.0,176479616.8250004,0.0,0.0,95202239.80249318,0.0,32914374.35004065,52967973.44432734,0.04509017474147031,2874841.687869141,40916860.84976648,0.0009929961211704995,0.0,85142397.97480127,0.0,1018700000.0,0.0
3659,1,0,0,1,0,1,0,0,1,1,1,1,0,1,0,2,2,4,0,5,1,6,8,2,5,4,7,0,5,1,2,0.0,88429031.37443781,0.0,0.0,185448500.9550073,0.0,0.0,106587986.68338318,0.0,21463571.22095921,26008389.578208447,0.001029044539515002,1162426.7535344167,100032176.89964801,0.0001203682160606876,1170600000.0,1043.6472123625772
3660,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,4,6,0,5,2,4,1,5,5,3,6,0,5,3,1,0.0,117299462.54481953,0.0,0.0,177568802.16796747,0.0,15144763.789632758,85312516.46889904,0.020841198812235485,48166101.4706475,22374727.640758883,0.015324384817763522,0.0,105339133.75568011,0.0,544800000.0,0.0
3661,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,5,2,0,5,3,4,6,5,2,4,3,0,2,2,7,0.0,98043050.03325048,0.0,0.0,185818991.25911087,0.0,0.0,98709846.61661786,0.0,49143184.609085076,19364628.02360858,0.016612152400889802,6040424.624394086,107624167.33706199,0.004027536114222315,575500000.0,0.0
3662,1,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,4,0,0,2,5,3,3,1,6,6,6,0,4,0,2,0.0,47847947.961454235,0.0,0.0,166886831.49240476,0.0,0.0,82565692.51492499,0.0,6388880.359047745,27984209.217288204,0.0023122762929024157,43939418.43790355,64922482.303728715,0.029909508545290515,885500000.0,0.0
3663,1,0,0,1,1,1,0,1,0,0,1,1,0,0,1,3,4,6,4,5,2,0,1,2,6,4,2,0,2,2,1,0.0,184254963.38440505,0.0,0.0,110061574.43848997,0.0,7192597.979253408,77953409.18071027,0.001180258219987539,37034589.71369276,18081997.288140487,0.0015195279074357547,6040424.624394086,85712229.06212911,0.0004833043337066778,1267200000.0,2610.007954453333
3664,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,3,0,7,3,2,5,6,1,4,4,7,3,4,2,1,2,0.0,121644599.3504275,0.0,0.0,189915817.1050192,0.0,7252507.137698079,78838417.54582977,0.0011977668347259395,8533719.82056624,38523445.297830656,0.0004065508053944539,314603419.9338734,84858815.16174372,0.025165954584675486,369700000.0,16043.591434235772
