,0_RfR 0,0_RfR 1,0_RfR 2,1_RfR 0,1_RfR 1,1_RfR 2,2_RfR 0,2_RfR 1,2_RfR 2,3_RfR 0,3_RfR 1,3_RfR 2,4_RfR 0,4_RfR 1,4_RfR 2,EWS_DaysToThreat,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,A.1_Expected Annual Damage,A.1_Dike Investment Costs,A.1_Expected Number of Deaths,A.1_RfR Total Costs,A.1_Expected Evacuation Costs,A.2_Expected Annual Damage,A.2_Dike Investment Costs,A.2_Expected Number of Deaths,A.2_RfR Total Costs,A.2_Expected Evacuation Costs,A.3_Expected Annual Damage,A.3_Dike Investment Costs,A.3_Expected Number of Deaths,A.3_RfR Total Costs,A.3_Expected Evacuation Costs,A.4_Expected Annual Damage,A.4_Dike Investment Costs,A.4_Expected Number of Deaths,A.4_RfR Total Costs,A.4_Expected Evacuation Costs,A.5_Expected Annual Damage,A.5_Dike Investment Costs,A.5_Expected Number of Deaths,A.5_RfR Total Costs,A.5_Expected Evacuation Costs
1084,1,0,1,1,1,1,0,1,0,1,1,1,1,1,0,3,6,0,0,0,3,0,3,4,0,8,0,0,0,0,0,0.0,60717312.84309486,0.0,0,0,1268547.7450180482,47842699.56310011,0.00011267052270878857,0,0,0.0,53401633.19836887,0.0,0,0,166801.88895904395,16108916.742160894,7.957648781877489e-06,0,0,18692028.527976118,0.0,0.0015294769121696862,0,0
1085,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,2,2,7,0,2,0,7,7,1,1,0,0,0.0,0.0,0.0,0,0,0.0,172475009.41479808,0.0,0,0,0.0,22167818.198803753,0.0,0,0,309904.0991781617,42422238.37366619,4.16355541441316e-05,0,0,7285022.91999989,25037214.086173728,0.0018051260129852706,0,0
1086,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,2,1,0,0,0,0,0,7,0,3,0,1,0,1,0,0,0.0,32694901.094161935,0.0,0,0,3805643.2350541446,0.0,0.0004225144601579572,0,0,0.0,64835987.44502628,0.0,0,0,81651049.02608152,6320800.309666242,0.0031049056762506855,0,0,0.0,25037214.086173728,0.0,0,0
1087,1,1,0,0,1,0,1,0,0,1,1,1,1,1,1,3,2,0,0,0,4,0,1,3,6,5,0,0,5,4,0,0.0,37255203.23710208,0.0,0,0,1268547.7450180482,53358573.6002109,0.00011267052270878857,0,0,0.0,81239710.74584582,0.0,0,0,10043200.660682203,11068771.68625446,0.00040655218101811415,0,0,0.0,76159688.97366215,0.0,0,0
1088,1,0,0,0,0,0,1,1,1,0,1,1,0,0,1,3,3,1,2,0,0,0,4,0,0,4,0,0,0,0,0,0.0,121068252.05857566,0.0,0,0,0.0,0.0,0.0,0,0,0.0,26403379.542306438,0.0,0,0,59615004.700346746,9695195.36216505,0.002393069241786164,0,0,0.0,0.0,0.0,0,0
1089,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,3,2,0,0,1,7,4,0,1,3,6,0,7,0,0,0,0.0,37255203.23710208,0.0,0,0,0.0,183879831.3531444,0.0,0,0,0.0,45324187.55237766,0.0,0,0,2409709.2502080435,30033571.88243507,0.00010168037321396965,0,0,10797088.879506944,0.0,0.0008826756611327942,0,0
1090,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,2,1,2,2,0,0,0,3,0,1,7,0,0,2,0,7,0.0,112429465.54032746,0.0,0,0,0.0,0.0,0.0,0,0,0.0,46650169.32145682,0.0,0,0,929712.2975344851,14261651.781499248,5.204444268016451e-05,0,0,0.0,74843606.29614219,0.0,0,0
1091,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,3,0,7,0,7,4,2,0,0,0,7,0,3,0,0,0,0.0,68139002.95605196,0.0,0,0,0.0,202787589.59060603,0.0,0,0,0.0,0.0,0.0,0,0,619808.1983563234,24956580.074387155,2.7757036096087733e-05,0,0,18871519.4530741,0.0,0.0015453698564733042,0,0
1092,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,3,0,3,0,0,0,0,0,4,1,7,1,0,3,0,2,0.0,42291505.65437629,0.0,0,0,0.0,0.0,0.0,0,0,0.0,49622725.1402255,0.0,0,0,309904.0991781617,22258486.725668453,1.3878518048043867e-05,0,0,0.0,60854576.45659251,0.0,0,0
1093,1,0,1,0,1,1,0,0,0,1,1,1,1,0,1,3,0,0,6,1,3,1,0,0,4,8,0,0,0,0,0,0.0,60717312.84309486,0.0,0,0,0.0,131469340.4991319,0.0,0,0,4799185.606161627,26403379.542306438,0.0007931050731441394,0,0,83400.94447952198,16108916.742160894,3.978824390938744e-06,0,0,18236441.959432513,0.0,0.0014891372016501284,0,0
1094,1,1,1,0,0,1,0,1,0,1,1,1,1,1,1,3,1,1,0,0,0,2,0,2,0,6,1,0,1,0,0,0.0,66507014.9338145,0.0,0,0,2537095.4900360964,42818415.6714978,0.00022534104541757714,0,0,0.0,22167818.198803753,0.0,0,0,1577392.0843954973,20319063.206658736,6.704303855707149e-05,0,0,1959299.268912304,25037214.086173728,0.00016162579638626188,0,0
1095,1,0,0,0,1,0,1,1,0,1,1,1,1,1,1,0,1,0,1,2,3,0,0,2,4,7,7,0,2,0,0,0.0,66507014.9338145,0.0,0,0,0.0,93986630.59767582,0.0,0,0,0.0,50406479.71948833,0.0,0,0,309904.0991781617,32304948.475029543,0.00011565431706703223,0,0,0.0,27578229.96765524,0.0,0,0
1096,1,1,0,0,1,1,0,1,0,1,1,1,1,1,1,2,2,0,0,0,0,0,0,0,0,8,0,0,1,1,0,0.0,37255203.23710208,0.0,0,0,3805643.2350541446,0.0,0.0004225144601579572,0,0,0.0,0.0,0.0,0,0,0.0,16108916.742160894,0.0,0,0,0.0,50929971.20054293,0.0,0,0
1097,0,1,1,0,1,1,0,0,1,1,1,1,1,1,0,3,1,0,1,2,3,0,0,0,0,8,0,0,2,0,1,0.0,66507014.9338145,0.0,0,0,0.0,93986630.59767582,0.0,0,0,0.0,0.0,0.0,0,0,250202.83343856593,16108916.742160894,1.1936473172816232e-05,0,0,0.0,54355764.74753119,0.0,0,0
1098,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,3,4,2,2,0,0,0,0,7,3,7,0,0,4,0,0,0.0,136038794.21624202,0.0,0,0,8483768.513366552,0.0,0.000756371925628308,0,0,0.0,64835987.44502628,0.0,0,0,0.0,14261651.781499248,0.0,0,0,0.0,33377116.55719709,0.0,0,0
1099,0,0,1,0,1,0,1,0,0,1,1,1,1,1,1,3,0,0,0,0,3,3,4,7,5,7,0,0,2,0,0,0.0,0.0,0.0,0,0,1268547.7450180482,100759376.17493644,0.00011267052270878857,0,0,0.0,107223484.85003497,0.0,0,0,695018.1546217958,14261651.781499248,3.1083309287241536e-05,0,0,0.0,27578229.96765524,0.0,0,0
1100,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2,0,0,0,0,4,0,1,3,0,4,0,0,1,0,0,0.0,0.0,0.0,0,0,2827922.8377888505,53358573.6002109,0.00031515496901179507,0,0,0.0,45324187.55237766,0.0,0,0,13545577.614158764,9695195.36216505,0.0006702527364039266,0,0,0.0,25037214.086173728,0.0,0,0
1101,0,0,1,0,0,1,0,1,1,1,1,1,0,0,1,0,1,1,0,0,3,1,1,0,0,3,0,0,3,1,0,0.0,66507014.9338145,0.0,0,0,0.0,90143923.5488522,0.0,0,0,0.0,20299287.62732069,0.0,0,0,70998225.16531743,8453407.696608048,0.022161733004470503,0,0,0.0,58044072.09764524,0.0,0,0
1102,1,1,0,0,1,1,0,1,0,1,1,1,1,1,1,3,1,0,3,0,0,1,5,0,0,5,0,0,3,0,3,0.0,76431543.68310125,0.0,0,0,2537095.4900360964,38245121.951764055,0.00022534104541757714,0,0,0.0,28798397.130608946,0.0,0,0,10030624.064530045,11068771.68625446,0.0004055502417290031,0,0,0.0,63921995.57957761,0.0,0,0
1103,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,3,3,0,0,0,1,0,1,1,0,6,1,0,0,0,0,0.0,42291505.65437629,0.0,0,0,0.0,38245121.951764055,0.0,0,0,0.0,41292219.28177295,0.0,0,0,3484182.0361246467,20319063.206658736,0.00015309073844902143,0,0,10725378.635316154,0.0,0.0008729296919072477,0,0
1104,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,2,0,0,0,0,1,0,1,3,0,9,0,1,4,0,1,0.0,0.0,0.0,0,0,0.0,38245121.951764055,0.0,0,0,0.0,45324187.55237766,0.0,0,0,0.0,26696770.02353885,0.0,0,0,0.0,62015940.60605301,0.0,0,0
1105,0,1,1,0,0,0,1,0,0,1,1,1,1,1,0,1,1,2,0,3,0,0,0,0,0,1,0,0,1,1,0,0.0,71223146.50296113,0.0,0,0,0.0,47842699.56310011,0.0,0,0,0.0,0.0,0.0,0,0,82598339.91062249,6320800.309666242,0.008166721607421264,0,0,0.0,50929971.20054293,0.0,0,0
1106,1,1,0,0,1,1,0,0,1,1,1,1,0,1,0,3,1,0,0,4,4,0,1,0,0,3,0,0,5,0,1,0.0,32694901.094161935,0.0,0,0,0.0,114392792.32657647,0.0,0,0,0.0,20299287.62732069,0.0,0,0,70998225.16531743,8453407.696608048,0.0026594079605364606,0,0,0.0,66294113.011456475,0.0,0,0
1107,1,0,0,0,1,1,1,1,0,1,1,1,1,0,1,3,0,3,0,2,3,0,7,0,0,7,1,0,0,0,0,0.0,42291505.65437629,0.0,0,0,0.0,93986630.59767582,0.0,0,0,0.0,34221561.73832255,0.0,0,0,869152.547363962,22258486.725668453,3.991485923395373e-05,0,0,17306885.787625477,0.0,0.0014162545265924494,0,0
1108,1,0,1,1,0,1,0,0,0,1,1,1,1,1,1,3,0,0,1,0,0,1,0,0,2,6,0,7,0,0,0,0.0,32694901.094161935,0.0,0,0,5655845.675577701,38245121.951764055,0.000504247950418872,0,0,0.0,22167818.198803753,0.0,0,0,2208473.651104767,30033571.88243507,9.148392568994048e-05,0,0,9666059.409689598,0.0,0.0007902911455124294,0,0
1109,1,1,0,0,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,5,7,0,0,3,7,0,0.0,0.0,0.0,0,0,8483768.513366552,0.0,0.0022691157768849244,0,0,0.0,28798397.130608946,0.0,0,0,0.0,14261651.781499248,0.0,0,0,0.0,79232000.72221279,0.0,0,0
1110,1,1,0,0,1,1,0,1,0,1,1,1,1,0,1,3,1,0,0,0,3,1,1,1,7,6,5,1,0,0,0,0.0,32694901.094161935,0.0,0,0,1268547.7450180482,90143923.5488522,0.00011267052270878857,0,0,0.0,77892499.82878676,0.0,0,0,2066904.123162652,35274716.461230814,8.81743782557579e-05,0,0,14406837.253104663,0.0,0.0011800538841008367,0,0
1111,1,1,0,0,1,1,0,1,0,1,1,1,1,1,1,3,1,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0.0,32694901.094161935,0.0,0,0,1268547.7450180482,47842699.56310011,0.00011267052270878857,0,0,0.0,0.0,0.0,0,0,96722891.47634317,0.0,0.002843674368682197,0,0,0.0,30351526.042379983,0.0,0,0
1112,0,0,0,0,1,1,0,1,0,1,1,1,1,1,1,2,0,3,0,0,6,0,0,0,0,7,0,0,1,0,1,0.0,42291505.65437629,0.0,0,0,1268547.7450180482,66045103.44010488,0.00014083815338598573,0,0,0.0,0.0,0.0,0,0,695018.1546217958,14261651.781499248,3.885413660905193e-05,0,0,1959299.268912304,50929971.20054293,0.00020203224548282742,0,0
1113,1,1,0,0,1,0,0,1,0,1,1,1,1,1,1,3,0,0,0,3,0,3,3,7,0,8,0,3,0,1,0,0.0,0.0,0.0,0,0,0.0,100759376.17493644,0.0,0,0,0.0,62048975.90137317,0.0,0,0,0.0,27169299.885837637,0.0,0,0,11708262.016594162,25037214.086173728,0.0009633550821719094,0,0
1114,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,1,1,0,0,2,3,0,0,0,0,0,0,0,0,0.0,101474517.63440433,0.0,0,0,2549785.2270508893,42818415.6714978,0.0006824117968052936,0,0,0.0,24198032.45136138,0.0,0,0,146174012.10033375,0.0,0.013874397995658184,0,0,0.0,0.0,0.0,0,0
1115,1,0,0,1,1,1,0,0,0,1,1,0,1,1,1,3,0,2,0,1,0,0,2,0,0,7,0,0,0,0,0,0.0,37255203.23710208,0.0,0,0,958637.09488613,38245121.951764055,8.674939854700682e-05,0,0,0.0,22167818.198803753,0.0,0,0,2519890.1170473266,14261651.781499248,0.00011448929636841286,0,0,52751636.411783,0.0,0.004330685222317122,0,0
1116,1,1,0,1,1,0,0,1,0,1,1,1,1,1,0,2,6,0,1,0,0,1,0,5,0,0,0,0,0,1,0,0.0,100714900.1874114,0.0,0,0,2537095.4900360964,38245121.951764055,0.00028167630677197145,0,0,0.0,28798397.130608946,0.0,0,0,105143220.6052542,0.0,0.00407106947610501,0,0,0.0,25037214.086173728,0.0,0,0
1117,1,1,0,1,0,0,0,1,1,1,1,1,1,1,0,2,1,5,1,0,0,0,0,7,3,3,0,0,2,0,3,0.0,128509281.34294224,0.0,0,0,0.0,0.0,0.0,0,0,0.0,64835987.44502628,0.0,0,0,47409921.562976204,8453407.696608048,0.0022166306947793086,0,0,0.0,60039471.119519606,0.0,0,0
1118,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,4,0,0,0,1,0,0,1,0,0,9,3,0,0,0,6,0.0,0.0,0.0,0,0,0.0,38245121.951764055,0.0,0,0,0.0,20299287.62732069,0.0,0,0,0.0,29582406.110525247,0.0,0,0,12765076.731013153,40273672.383724004,0.0010465444151261626,0,0
1119,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,2,1,1,1,0,0,0,4,3,3,2,0,0,5,0,0,0.0,101474517.63440433,0.0,0,0,3805643.2350541446,0.0,0.0004225144601579572,0,0,0.0,84696731.15977037,0.0,0,0,62622271.15502162,7332080.219521779,0.002803754882324982,0,0,0.0,36676675.840294495,0.0,0,0
1120,1,0,1,0,1,0,0,0,1,1,1,1,1,1,1,2,1,0,1,0,0,1,3,7,6,7,0,0,0,0,0,0.0,66507014.9338145,0.0,0,0,2537095.4900360964,38245121.951764055,0.00028167630677197145,0,0,0.0,105986538.88131073,0.0,0,0,460324.0117091064,14261651.781499248,2.5663830537939348e-05,0,0,18098394.1377097,0.0,0.0018461422731776986,0,0
1121,1,1,0,0,1,0,0,0,0,0,1,1,1,1,1,3,1,0,0,0,0,0,0,0,1,3,0,0,1,3,4,0.0,32694901.094161935,0.0,0,0,11499410.606477842,0.0,0.0010263672420482571,0,0,0.0,20299287.62732069,0.0,0,0,48236585.51886723,8453407.696608048,0.0018082046608440144,0,0,0.0,94604301.47100274,0.0,0,0
1122,1,1,0,0,1,1,0,0,1,1,1,1,1,1,0,2,0,2,0,0,0,4,0,0,0,0,3,0,1,0,7,0.0,37255203.23710208,0.0,0,0,2537095.4900360964,53358573.6002109,0.00028167630677197145,0,0,0.0,0.0,0.0,0,0,66637585.78219932,8453407.696608048,0.0028331070564060245,0,0,0.0,70740857.80294001,0.0,0,0
1123,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,2,3,1,0,0,0,0,1,0,3,3,0,0,3,7,3,0.0,78453877.84187987,0.0,0,0,0.0,0.0,0.0,0,0,0.0,45324187.55237766,0.0,0,0,41850366.8323338,8453407.696608048,0.0018728545425448352,0,0,0.0,121704075.57588035,0.0,0,0
1124,1,1,0,0,1,1,0,0,0,1,1,1,1,1,1,2,0,0,7,1,3,0,0,0,1,6,0,0,3,4,0,0.0,68139002.95605196,0.0,0,0,0.0,87722647.49511826,0.0,0,0,1185192.2880262756,20299287.62732069,0.0002451299560631904,0,0,3608066.123511451,12586457.998778107,0.00019000362954141323,0,0,0.0,67268466.33257627,0.0,0,0
1125,1,0,0,0,1,1,0,0,1,1,1,1,1,1,1,2,0,3,0,2,5,7,0,0,0,7,3,0,1,0,0,0.0,42291505.65437629,0.0,0,0,0.0,199113982.01211327,0.0,0,0,0.0,0.0,0.0,0,0,309904.0991781617,24956580.074387155,1.7348147560054837e-05,0,0,7285022.91999989,25037214.086173728,0.0007521358387438629,0,0
1126,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,2,0,0,0,0,3,7,0,0,7,7,0,0,7,3,0,0.0,0.0,0.0,0,0,2827922.8377888505,128933649.86623067,0.00031515496901179507,0,0,592596.1440131378,34221561.73832255,0.0001225649780315952,0,0,616559.3224560162,14261651.781499248,3.437276000271972e-05,0,0,0.0,82593104.13074732,0.0,0,0
1127,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,3,2,0,0,1,5,0,7,0,0,4,0,0,0,0,0,0.0,37255203.23710208,0.0,0,0,0.0,99685318.93337613,0.0,0,0,0.0,34221561.73832255,0.0,0,0,13587334.371413209,9695195.36216505,0.0005389454389018915,0,0,0.0,0.0,0.0,0,0
1128,0,0,1,0,0,0,0,1,0,1,1,1,0,1,1,3,1,7,0,5,2,0,0,0,1,2,0,0,0,1,0,0.0,103162272.08375776,0.0,0,0,0.0,110061574.43848997,0.0,0,0,0.0,20299287.62732069,0.0,0,0,62660000.94347809,7332080.219521779,0.0022460097237273187,0,0,0.0,25037214.086173728,0.0,0,0
1129,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,4,0,0,0,0,3,0,0,0,0,5,0,0,2,0,7,0.0,0.0,0.0,0,0,2827922.8377888505,47842699.56310011,0.000252123975209436,0,0,1185192.2880262756,0.0,0.00019610396485055228,0,0,10007522.747779302,11068771.68625446,0.00040429321434065104,0,0,0.0,74843606.29614219,0.0,0,0
1130,0,1,1,1,0,1,0,0,0,1,1,1,1,1,1,2,1,0,1,1,2,0,0,7,4,7,0,7,2,0,0,0.0,66507014.9338145,0.0,0,0,0.0,82526679.5239558,0.0,0,0,592596.1440131378,67626108.28683192,0.0001225649780315952,0,0,616559.3224560162,32304948.475029543,3.437276000271972e-05,0,0,0.0,27578229.96765524,0.0,0,0
1131,1,0,0,0,1,1,0,0,0,1,1,1,1,1,1,2,1,3,0,5,3,1,0,0,0,7,0,0,3,0,2,0.0,76431543.68310125,0.0,0,0,0.0,166044650.32411388,0.0,0,0,1777788.4320394134,0.0,0.0003676949340947856,0,0,919965.6698335637,14261651.781499248,5.107383732799466e-05,0,0,0.0,60854576.45659251,0.0,0,0
1132,1,0,0,1,0,1,0,1,1,1,1,1,1,1,0,3,1,0,2,0,0,0,1,1,0,7,1,0,0,0,0,0.0,71223146.50296113,0.0,0,0,0.0,0.0,0.0,0,0,0.0,41292219.28177295,0.0,0,0,869152.547363962,22258486.725668453,3.991485923395373e-05,0,0,17306885.787625477,0.0,0.0014162545265924494,0,0
1133,1,0,0,0,1,1,0,0,0,1,1,1,1,1,0,3,2,6,1,2,1,2,0,0,1,7,10,0,0,0,0,0.0,144970731.54380167,0.0,0,0,0.0,131081471.76130262,0.0,0,0,4799185.606161627,20299287.62732069,0.0007931050731441394,0,0,689774.0622527598,40051137.604525074,3.095527116296523e-05,0,0,16851299.219081864,0.0,0.0013759148160728918,0,0
1134,1,1,0,0,1,1,0,0,0,1,1,1,1,1,1,3,6,0,0,1,1,0,0,0,3,6,0,0,4,0,0,0.0,60717312.84309486,0.0,0,0,0.0,77797112.44472042,0.0,0,0,1185192.2880262756,24198032.45136138,0.00019610396485055228,0,0,3608066.123511451,12586457.998778107,0.00015200290363313055,0,0,0.0,33377116.55719709,0.0,0,0
1135,1,0,0,0,0,1,1,0,0,1,1,1,1,1,0,2,1,1,0,1,0,0,4,0,7,0,0,0,0,0,1,0.0,66507014.9338145,0.0,0,0,0.0,38245121.951764055,0.0,0,0,0.0,65547722.11683032,0.0,0,0,105168373.79755852,0.0,0.004073574324327787,0,0,0.0,25037214.086173728,0.0,0,0
1136,1,1,1,0,1,1,0,0,0,1,0,1,0,1,1,2,2,3,4,0,0,0,1,0,5,2,0,0,0,0,6,0.0,139087453.71415257,0.0,0,0,11499410.606477842,0.0,0.0012829590525603213,0,0,0.0,50081750.628976494,0.0,0,0,97734286.26558125,7332080.219521779,0.004323793504302729,0,0,0.0,40273672.383724004,0.0,0,0
1137,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,3,0,0,0,0,4,0,1,0,0,2,3,0,0.0,42291505.65437629,0.0,0,0,0.0,0.0,0.0,0,0,0.0,26403379.542306438,0.0,0,0,74165434.18555933,6320800.309666242,0.006924172152948501,0,0,0.0,60039471.119519606,0.0,0,0
1138,0,1,1,0,1,1,0,0,0,1,1,1,1,0,1,3,2,0,3,0,3,1,0,0,0,3,0,0,2,0,7,0.0,82486364.32617709,0.0,0,0,2827922.8377888505,90143923.5488522,0.000252123975209436,0,0,6605205.624969576,0.0,0.001091320201514816,0,0,47343651.98714629,8453407.696608048,0.0017681940337125935,0,0,0.0,74843606.29614219,0.0,0,0
1139,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,2,3,6,3,0,0,3,3,7,1,0,2,0,2,0,0,0.0,166672954.0019974,0.0,0,0,0.0,47842699.56310011,0.0,0,0,0.0,90454561.25414468,0.0,0,0,68455559.87850593,7332080.219521779,0.002715376227266687,0,0,0.0,27578229.96765524,0.0,0,0
1140,1,1,1,0,1,0,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,5,0,0,1,0,7,0.0,32694901.094161935,0.0,0,0,3805643.2350541446,0.0,0.002816763067719714,0,0,0.0,41292219.28177295,0.0,0,0,10018047.468377886,11068771.68625446,0.0033712358536657668,0,0,0.0,70740857.80294001,0.0,0,0
1141,1,1,1,0,0,1,0,0,1,1,1,1,1,1,1,0,6,0,0,2,0,0,3,0,1,7,0,4,0,0,1,0.0,60717312.84309486,0.0,0,0,0.0,42818415.6714978,0.0,0,0,0.0,46650169.32145682,0.0,0,0,619808.1983563234,26527642.362493023,0.00023130863413406446,0,0,15151842.913111318,25037214.086173728,0.010351159051788643,0,0
1142,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,3,5,1,0,0,0,0,0,0,5,6,1,0,0,1,0,0.0,92648501.6727509,0.0,0,0,3805643.2350541446,0.0,0.0003380115681263657,0,0,0.0,28798397.130608946,0.0,0,0,1342697.941482808,20319063.206658736,5.649079370018142e-05,0,0,2207275.2570001837,25037214.086173728,0.00017970172678485644,0,0
1143,1,1,0,0,1,1,0,0,0,1,1,1,1,1,1,3,3,1,0,3,0,0,0,3,4,1,0,0,0,3,1,0.0,78453877.84187987,0.0,0,0,0.0,47842699.56310011,0.0,0,0,592596.1440131378,53401633.19836887,9.805198242527614e-05,0,0,74162185.30965902,6320800.309666242,0.002307798556222255,0,0,0.0,58044072.09764524,0.0,0,0
1144,1,0,1,0,0,1,1,1,0,1,1,1,1,1,1,3,2,1,0,1,0,0,1,7,0,7,0,0,0,0,0,0.0,72222705.9376919,0.0,0,0,0.0,38245121.951764055,0.0,0,0,0.0,55690229.411618516,0.0,0,0,929712.2975344851,14261651.781499248,4.16355541441316e-05,0,0,18733471.63135129,0.0,0.0015331464733653343,0,0
1145,1,1,0,0,1,0,1,0,0,1,1,1,1,1,1,2,0,0,0,4,3,0,0,0,0,4,0,0,1,0,6,0.0,0.0,0.0,0,0,0.0,108083458.32956028,0.0,0,0,0.0,0.0,0.0,0,0,13587334.371413209,9695195.36216505,0.0006736817986273645,0,0,0.0,66687072.31506137,0.0,0,0
1146,1,1,0,0,1,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,7,0,0,1,1,0,0.0,0.0,0.0,0,0,1268547.7450180482,38245121.951764055,0.00033801156812636565,0,0,0.0,20299287.62732069,0.0,0,0,695018.1546217958,14261651.781499248,9.32499278617246e-05,0,0,0.0,50929971.20054293,0.0,0,0
1147,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,3,0,4,0,0,0,1,0,1,0,5,3,0,1,0,0,0.0,47847947.961454235,0.0,0,0,5655845.675577701,38245121.951764055,0.000504247950418872,0,0,0.0,20299287.62732069,0.0,0,0,3310168.9950236743,21068617.1353041,0.0001331081236569915,0,0,2662861.8255437934,25037214.086173728,0.00022004143730441406,0,0
1148,1,0,1,0,0,1,1,0,0,1,1,1,1,0,1,2,2,1,0,1,0,0,7,0,1,7,0,0,1,3,0,0.0,72222705.9376919,0.0,0,0,0.0,38245121.951764055,0.0,0,0,0.0,59903444.52010451,0.0,0,0,2107051.975214754,14261651.781499248,0.00011983953919528597,0,0,0.0,56425877.743436806,0.0,0,0
1149,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,0,7,7,0,2,6,0,1,0,6,4,0,0,0,0,0.0,154345864.93625224,0.0,0,0,0.0,113454271.89419729,0.0,0,0,0.0,20299287.62732069,0.0,0,0,1204854.6251040217,24447158.301910475,0.0001525205598209545,0,0,14972351.988013336,0.0,0.003678738425733057,0,0
1150,1,1,0,0,1,1,0,0,0,1,1,1,1,1,0,0,2,1,2,0,0,0,0,0,5,5,3,0,2,0,0,0.0,113429024.97505823,0.0,0,0,8483768.513366552,0.0,0.0063030993802358996,0,0,3612040.0376158953,28798397.130608946,0.0049702521395112755,0,0,3595906.8978858357,21068617.1353041,0.001237272591441684,0,0,0.0,27578229.96765524,0.0,0,0
1151,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,3,0,0,0,0,0,3,3,0,2,8,0,1,0,0,0,0.0,0.0,0.0,0,0,2537095.4900360964,47842699.56310011,0.00022534104541757714,0,0,0.0,48716867.66610375,0.0,0,0,0.0,24379010.378793493,0.0,0,0,18236441.959432513,0.0,0.0014891372016501284,0,0
1152,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,6,0,0,0,0,3,0,0,9,0,7,1,0,0,0.0,95486976.46933737,0.0,0,0,0.0,0.0,0.0,0,0,0.0,24198032.45136138,0.0,0,0,0.0,37441554.88587584,0.0,0,0,7988585.476631381,25037214.086173728,0.0019803729357397272,0,0
1153,1,1,0,1,0,1,0,0,1,1,1,1,1,1,1,0,2,3,2,0,0,0,2,1,7,6,0,0,0,0,0,0.0,126556908.17246997,0.0,0,0,3805643.2350541446,0.0,0.002816763067719714,0,0,0.0,81729039.74031684,0.0,0,0,3576834.08685559,12586457.998778107,0.0012459561829468455,0,0,6621825.771000551,0.0,0.004492543169621411,0,0
1154,1,1,0,0,1,0,1,1,0,1,1,1,1,1,1,3,0,0,0,7,0,0,0,0,3,6,0,0,5,0,0,0.0,0.0,0.0,0,0,0.0,73315450.27094865,0.0,0,0,0.0,24198032.45136138,0.0,0,0,3614563.8753120652,12586457.998778107,0.00015252055982095447,0,0,0.0,36676675.840294495,0.0,0,0
1155,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,2,1,2,2,0,0,0,0,0,0,6,0,0,4,0,1,0.0,112429465.54032746,0.0,0,0,3805643.2350541446,0.0,0.0004225144601579572,0,0,0.0,0.0,0.0,0,0,3576834.08685559,12586457.998778107,0.00018689342744202686,0,0,0.0,62015940.60605301,0.0,0,0
1156,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,3,3,0,0,0,0,1,7,3,0,1,0,0,0.0,111738176.02288951,0.0,0,0,0.0,47842699.56310011,0.0,0,0,0.0,20299287.62732069,0.0,0,0,702350.6584049182,24956580.074387155,9.587163135622876e-05,0,0,5325723.651087587,25037214.086173728,0.0013202486238264848,0,0
